Dataseed	exec_aggr_points	exec_length	exec_n_desired_attributes	exec_n_desired_features	exec_convert_to_class_ttest	exec_dataset_params	use_training_form	canonical_features	ontology	# insts (TRAIN)	# insts (TEST)	T,(nothing, 3, 0.02, 0.001, false)train_cor	T,(nothing, 3, 0.02, 0.001, false)train_MAE	T,(nothing, 3, 0.02, 0.001, false)train_RMSE	T,(nothing, 3, 0.02, 0.001, false)cor	T,(nothing, 3, 0.02, 0.001, false)MAE	T,(nothing, 3, 0.02, 0.001, false)RMSE	T,(nothing, 3, 0.02, 0.001, false)n_nodes	T,(nothing, 3, 0.02, 0.001, false)n_leaves	T,(nothing, 3, 0.02, 0.001, false)height	T,(nothing, 3, 0.02, 0.001, false)modal_height	T,(nothing, 3, 0.02, 0.001, false)t	T,(nothing, 3, 0.02, 0.001, false)hash	RF,(half_f, 50, 0.7, identity, nothing, false)train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)cor	RF,(half_f, 50, 0.7, identity, nothing, false)MAE	RF,(half_f, 50, 0.7, identity, nothing, false)RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² train_RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² cor	RF,(half_f, 50, 0.7, identity, nothing, false)σ² MAE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² RMSE	RF,(half_f, 50, 0.7, identity, nothing, false)σ² oob_error	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_trees	RF,(half_f, 50, 0.7, identity, nothing, false)σ² n_nodes	RF,(half_f, 50, 0.7, identity, nothing, false)t	RF,(half_f, 50, 0.7, identity, nothing, false)hash	
3	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9608756423903961	2.5433760683760687	3.5362439632357616	0.02215762654223075	15.580769230769231	18.497372185739728	81	41	12	10	16.764	7c8cd0328616651947031bf7e4b4206ce71b236ec29c9a03be5e70caac95d60e	0.9548428988178207	5.5691523199023205	6.898112687184065	-0.1543226288685137	9.865688278388278	11.72948885077379	NaN	5000.0	438200.0	0.9548428988178207	5.5691523199023205	6.898112687184065	0.033782916267627396	0.12069312631391835	0.17400681758107236	NaN	0.0	60800.0	447.246	("0c76b429ec3aa19a78fcea16fbd4240ad85326974fb66f205ce7663d26b7ceb8", "b10ff9e9353e77edbbadd899245077f677af021af77029e5670162743a55376b", "5fb34a34e15f490e7a6141fbccdf0644763595996b33b9dda755cf1670d65b47", "d1f0e62fe9da2592af0d1046fda875d92750a5233281842a73bc304df8336357", "0a8bfdfdd735eb2bb7fa8180a913cd96e5e423a800a4e5b8b2c898175d7ac68c")	
4	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9511262025752116	2.521153846153846	4.081265829277821	0.2060506668106628	9.114102564102565	12.357650144506321	87	44	11	9	13.429	9a5324da3a7089be38185962ec3ca1acca229516bf53843c685b460cb32b3233	0.9522058054877718	6.029840170940171	7.290135534727085	-0.23387194985675674	6.789982051282053	8.69626464187577	NaN	5000.0	438320.0	0.9522058054877718	6.029840170940171	7.290135534727085	0.005685086052760311	0.20352293315253184	0.12210654358943088	NaN	0.0	70920.0	453.488	("e1375e444f0915165023538620b44ad3c94ac0a3efc0cfd91bdfd8de4f7b1d3d", "c25ac81c67179170bcd2be48dc0e1038e8c1b4880b053b4a174ca92425597d14", "1e6fcc03f5f4088a9a1a5515ac3cde736921269ae233fbbd9a468f61c4a24457", "c13cd124863f3203bdd6894995e54c2b71af66f894250fea1b09197a6c11953b", "ce05cfa8ecd9948d3c2767c94ebe7bfaf7e9d563903c4f032131c8b1908f3e9c")	
5	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9560316927568535	2.4743589743589745	3.50059518748836	-0.12068367392619662	17.856410256410253	20.95316511186623	85	43	10	7	11.122	d19d720256f3beea503a40226ee7637e49442eb34ab558b54875c80b33937557	0.9500131807006735	5.1912171550671555	6.466869551247936	-0.22208709740190846	14.961963003663005	16.551633040401384	NaN	5000.0	439320.0	0.9500131807006735	5.1912171550671555	6.466869551247936	0.04451724172404961	0.24653646644494018	0.32648134900048553	NaN	0.0	101320.0	474.566	("10d5d7106f25b65ecfd278a77942fb73c61b609fe1b958a77391c4a889ce5ee0", "44040876b4f5444f138ace859d725c88980388d06ab70aba8bc0f2c149bab3ca", "9910d9050fc52ea90f633150b072a886a39c4311ada12e21314e21fefcfd3c2c", "d97c99e458bf132637bd179e8c9153255a6edf30c5d45f6862200ce9d4814d95", "c7220e9b522b1b61b21e5e81441b64c316e1b7fe81efc9173b17cc6489449cfe")	
6	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9679367699709753	2.084401709401709	3.042908948982021	-0.19970457717559345	18.23846153846154	21.86416202822741	85	43	8	6	7.603	5fa09a1d7fddd6dbb93d6d9a320bf65c3740be9d29eccc2d29e6753aa3f7b12b	0.9490342887639173	5.321625274725275	6.659442759220281	-0.35468924578485483	13.528092307692308	16.242299937268076	NaN	5000.0	438680.0	0.9490342887639173	5.321625274725275	6.659442759220281	0.009644254818507876	0.21759925496384097	0.15350448819569057	NaN	0.0	60920.0	452.623	("2b8eb49bcdd1b0009dc9bfe5ee8715e74a73f9a54417e450bbf8d12ccd548584", "6695468cfc8b3a37970712ae467c3686031ac5633cdd1517c14d1b44c80103e3", "9204b4c41910fb965cbe6b769bfddfaf543cf9ba7547111e51e8c7aa75973e82", "82cb622a2de87ba92bd720b964ed44987c6e9b4a30165f0e12e8b68f7f93cb2a", "5240a00c8372250f09d51509b8c78a6a8cbad16e6ef87ee386154f6f2bae873d")	
7	5	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9594352857151238	2.2500000000000004	3.447469033224625	0.10526429396846612	12.925	16.61180939989565	87	44	13	11	20.745	774f5f530bb971c9632575ba399b1e6c16195a90bc0ffaaaf387e1b01a405d2f	0.9539249621290044	5.424589743589744	6.715289845054865	0.11558563596194231	11.734084615384615	14.121306212073733	NaN	5000.0	437960.0	0.9539249621290044	5.424589743589744	6.715289845054865	0.006436254156192775	0.05845901780078897	0.033046641957214004	NaN	0.0	93080.0	507.996	("eb6e7b3277c06c01e64329b8d6ed8b4f985b25908386f59ace6162b7fa4fce99", "0a7e4f7b2e2aea6878c48656b1131b50633e648667d340915eb7e85a7a529d7b", "2ee303ad5bdaab87c015172c019b2fbd55928e43eee9f9eff9c74c28c9f13d83", "2eff166bced5399eb8d52fceced7f9eab074ddbdcaca9712dab02d26316e3b1a", "3cffd6bed023e4ca17baf7c4cfffa75b63e89356ec847723eb81e1ea7bc8ebcc")	
1	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.981367126960534	1.814743589743589	2.4544787250994484	0.1539360617165608	12.71025641025641	15.522041813217811	83	42	9	8	183.999	9de8d290b440d24451bfc9fb641824cc1f23d00a43cc04d82dc5cf0c406ec3ff	0.9612606605079421	5.526573931623932	6.862666524496353	-0.226404885940872	10.135387179487179	11.957372530528607	NaN	5000.0	438840.0	0.9612606605079421	5.526573931623932	6.862666524496353	0.03864917108103891	0.16091254909599087	0.051088668169912865	NaN	0.0	32680.0	1505.14	("4f3dd5fbda1e011f94fdd6a3b18aee8471f154afd7a2e44a6fe6045c6df01c6e", "7e80233a4cc9623b005d36492880063b7275474cc0851fb7c4f3d8a79128aba2", "7c7801920317949f75eb9400ce42a413685cbbc7dd9a4e1724fbd8dc569ba7f8", "3ac1528d433fbe6bdfedb74fe78a3dcd7f147a09d1dc292ff2f19fa2634f1fdb", "f6fbbbb790949bfca9c9512b4c76736de54d78e2fce5a78f1fdf8d9e1cc54355")	
2	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9761062664093796	1.8628205128205129	2.748970281184867	-0.11953515532812475	14.166025641025639	17.233146418169998	89	45	10	8	28.982	14012205b49e61b6c70d8293616e06708233701a16389a3f617aae57dfd75c2c	0.9622027165293373	5.623577350427351	6.834611996371088	0.016937653923138972	10.564920512820512	12.798594239252662	NaN	5000.0	438040.0	0.9622027165293373	5.623577350427351	6.834611996371088	0.0796913101442358	0.0632619758711375	0.157406084180783	NaN	0.0	14680.0	1350.174	("772ef96629e821e6055794aa1fa1029ce2413c01ab5757a23435a3b9be956a8d", "ed54bd0617b028eb3a7aa479f9f0ef27fa214b606fa34776e6b20074cc1bd59c", "9789a64a0c8984bb97cf2a84780451df5486302c8fe792b83d4a3b613892bafc", "1c88d6e5db5feefffaeaa1671bf2a423dd2c38a7436ae15502f4ea0cc2bc087a", "c43edce73d172e30ba6a7c1bacc656aef6adbca9109b69d9b8fdcc298bbcc9e2")	
3	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9645748975200844	2.162820512820512	3.3680880472483326	-0.05383144099473301	14.394230769230766	17.246316651221154	89	45	15	13	86.597	b622553b9e46a26c0ec74dfc93d2b2de8f305da677b57b0e4e67a5c581e85ba4	0.961228908651296	5.573773076923077	6.791802060339994	0.01808551435472933	9.38136923076923	11.335675048628266	NaN	5000.0	440120.0	0.961228908651296	5.573773076923077	6.791802060339994	0.019192488609034435	0.03124091875410901	0.14916544073793142	NaN	0.0	62120.0	1351.299	("9da41dee4c16f131ab03724c228242de66d542fe81a1c1a900926569a9a32ce7", "f24e4e1920d32e02d508308bab6a9c0fe2b829cd22855524f7a56148f5af4eca", "028a5846ab43bfbd4b1317078795faa3fa94f0f375d1ec51398ec276ed5497d6", "e839e22f16b21902be9bd07f2eab498220f06dda231cf7a9b2b1313e523a07cd", "6395f9aea7c3bfbcc75eea612c32279097ce9cf96146a10a4da78e96d672a826")	
4	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9702680998447077	2.232692307692308	3.1988078708906222	-0.018366305367404148	12.946794871794872	14.999310881606425	85	43	9	7	46.557	6bca46b18d1991238b663f829b5b68c8883ad962b5ee984eaa6b95661d343dfc	0.9628205911218245	5.90361978021978	7.079783027633539	-0.08024835411285866	6.5296102564102565	7.967566920200781	NaN	5000.0	438640.0	0.9628205911218245	5.90361978021978	7.079783027633539	0.042534807734249114	0.07953947399737019	0.08354014250325292	NaN	0.0	154880.0	1288.53	("41ac857980ae97be47dc8d84827d1c910ef3002a50393a5e90cce036dbeb2332", "500c197027817b6de4d880e101e738d9b6655d444789b3b0f4ee980da0c1f33c", "a1b710247c7f56f384bc9a1e9f4198e04bb9cca4f1e03db999905d4db6f2e50b", "44fca180093bb4cb781a7b738495d03c17607e7c2a62588b3d5b334efc45e502", "0a238031d0f10835593b2cf873bd2c78fba8a2cda1d9497cd4d695ea8ff711d6")	
5	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.963001871836107	2.1222222222222227	3.2168759065731143	0.19075122983316614	13.546794871794873	17.490844063920303	81	41	10	8	14.465	81690f1ade6f925674ad99d354d6a4ffffb5af5597b84ffa10be53bd86e8696f	0.9614682235598039	5.278043528693528	6.493922045802674	-0.04087767975464133	14.24980512820513	15.942054531286454	NaN	5000.0	439320.0	0.9614682235598039	5.278043528693528	6.493922045802674	0.0063065439094272795	0.07869267762984905	0.02397056852802822	NaN	0.0	175320.0	1322.387	("f9c4e3d2fa7f9b7fe2de1aef486c310bf860d63309f506adbe37b9e235ada866", "9b7efdadf54a7226f7204a3b724b930ae377331c3b06e45540179d5834961986", "6264e79e8e889f9408f9489b153d66d2c6073d71787f802cc027d2083c3043db", "cd0f941c95f028917b475cf6277ed2a25b34a9cd0b61b2466d7b240d4b6d3338", "af44e4534c48f0cbaf20681fe49e0b7e7900dff6dc94ca5a49322d9a0a73f207")	
6	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9731320008710325	1.828846153846154	2.789173207150674	-0.16423627962845508	17.412179487179483	20.170611767118743	83	42	11	8	28.393	d6d3e743acda80b89ddfc246f8a2dc84bc9a68b933aac83cf58384a99082effc	0.9661984711601331	5.2018611111111115	6.44666199997288	0.02279783428803554	12.301551282051284	14.872942269353157	NaN	5000.0	439320.0	0.9661984711601331	5.2018611111111115	6.44666199997288	0.027783221439147805	0.027699780818540434	0.09007113505467546	NaN	0.0	12120.0	1265.567	("64cffc7565d8115c185b18ba00bf6f9a66bdfc46801d2babd81f38be1228831a", "9a6d8e69e880a5a7863a660bbded3b5e4fa9fa2be0d544b42b22fde21292ce7a", "cdd72cb7ca560de04b6b39dfb15f615b0dc5272d760d51c5e5493de9c2d3d530", "bdf09096338419e45c3cc2f00903008c00029ca3f42473ee5f987b2abe4d20b8", "dd23ec2ef60ddaef51c67a07df43c02dc50a158518bc8bfbf47e090cca4ec0fa")	
7	20	2/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9633114895186029	2.131196581196581	3.2818622241221	-0.08260273646899971	14.562179487179485	18.196537721301134	79	40	15	13	16.76	5363dffd49789a87f8d59cbeb768e2716bc8d91774fa67bc9c10375d09fa09b6	0.9643420724759111	5.260492857142857	6.494413903080508	-0.20494797983171908	12.636500000000002	14.79606477097957	NaN	5000.0	439360.0	0.9643420724759111	5.260492857142857	6.494413903080508	0.008752699105415726	0.041755436801446104	0.04369397840102052	NaN	0.0	43680.0	1225.667	("3e0d21a2e2cff3ebafeb561e76824d52af3da509808391b278bcca786e509004", "f0ee1f5894ef432c3be25ae47a34190b3f7190e663c4ca11f1ed27dadfdc332f", "79fc25535cac82221359a88e218854b3496080a80b18b5f4f98b3a8afa5ebcc2", "344d25c90866ecad33cccb61a87653210d13120226db20e77268aa23d97cca34", "88b16011b0b516e355ab2471e6c33cc205db1e98f34d40d79d30ff6cff2f197b")	
1	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9675040502509403	2.2038461538461536	3.230050540738719	0.012516739281575743	12.17692307692308	14.9320490805378	89	45	11	8	38.348	f7a67d30a694ad33bc97c6baee1e9c7fbcbe7cce03d1fee171d5462127211b35	0.9552835598644656	5.556033333333333	6.907664008706989	0.018858106874445918	10.087928205128204	11.48309635325842	NaN	5000.0	439360.0	0.9552835598644656	5.556033333333333	6.907664008706989	0.028180520341643762	0.11547166211374083	0.1299595768016779	NaN	0.0	48080.0	552.196	("d5b64293ef86e14077f2a715b7161ccb6f14beb5e0db3a08d705971f10fa0bfd", "963dee6a3e54e2540d517b4088501d40c4c5b0077231e291724fff9a49bcee89", "73b5077c0086608737454d39856694090e21d8706103eabfb5ee0a2eb1d4774f", "d9d78c8cd0fa31f94de15b3936f3ae4aa6236916d4163c51faca22aecd7dd1dd", "2be72a2296f80117dfdecb439fa4f980f7eca55d443bd5685d637408c99ce70b")	
2	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9597134196744361	2.442521367521368	3.5546706965179986	0.020208361499763218	15.667307692307693	19.052731313720365	87	44	12	8	16.084	5395faf712f622fc660ba8b85ae2761cc44012d137abdc3decf0968fbff493ea	0.9532365789395527	5.713272283272283	6.948521220793973	0.02087721648227154	10.423247619047618	12.495286336426682	NaN	5000.0	438440.0	0.9532365789395527	5.713272283272283	6.948521220793973	0.05205131494919841	0.08375250556394226	0.09477792130486866	NaN	0.0	13880.0	450.609	("effa0dfd5b05457c5335b92c44a141bf01fbc4d536bf2efa7452ad094773e2d6", "1c34e85bcd556e5b49e33b6de6688acb8a59b99c47ec0557c30e3fe297758471", "ed38f8168b40fbd526e253100b4911a5eafb2c9e3a6421cec02323182fb41421", "82da2a0e3800a02606f7a4d1eda8980efb2ef8dd703577d8b080d2e8c11dd103", "bee02da3bd45bd56e0507fd41e405141b5729ed7375c37c8f04b783b0c7ea153")	
3	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9714384137683701	2.287393162393162	3.029537636438652	-0.16232132666219018	15.468589743589742	19.216210493395824	87	44	11	9	16.547	c1c138921e63e952fffd28857fc8f8b4a3926da983c9ef7a0cb247f7aabdf5ff	0.9579471746906829	5.56046111111111	6.8463133149405975	-0.09799407151710872	9.728258974358974	11.675496498976676	NaN	5000.0	439400.0	0.9579471746906829	5.56046111111111	6.8463133149405975	0.03670001237159082	0.11470771387245268	0.1811581568253711	NaN	0.0	68200.0	496.916	("f7628bcd2033a6e687cadc992412616021f57f24a23c16ddece7dd38dca622c3", "f05e13c2c1bc8c02f50f946f1b9900b36ff3fa5b602718b02ab66405ef90501e", "4a0faa6ad3ba39fae80751cb27e68c2fa463c88b5cafa25ec28d93d6ecbe346e", "ad0953950618ec4d057328adb4759759833dd11abbe357d3fbc35c666a16d7a6", "2e9e468c1149c0109a256535da58c9d9f2ef48d764ae44f9f1ab3b1b1a80c4e7")	
4	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9664306228439741	2.3553418803418804	3.3956671738489854	-0.22000949469519196	15.062820512820517	18.869815470677924	85	43	14	11	23.396	31c30eec45d41007f167ac14beebd3808e6a8e6e4f65d6350d29d291085ca4b3	0.9549429785585088	5.862854273504273	7.0416945289352695	-0.23624962512444653	7.109902564102565	9.066711967963226	NaN	5000.0	438640.0	0.9549429785585088	5.862854273504273	7.0416945289352695	0.0438473222559982	0.12668028349769903	0.12493597787511466	NaN	0.0	19480.0	460.262	("bb4cc1f144370118e702d82058c57deee8af48f7a5dee3be05b3faaa6cc2de61", "e595e0ec7133c15756a1cb36f853395589afb0edfaa6dd90b5e85886d249699a", "4e5222f67a8a79db1f38704a96f6f538abd51e41795c9830471e005fc5887720", "3511be94d2ce9ba2db12dd7f1dd6daeb6405049d07f17efca9eef08b35a9365a", "d01b9ddf74ce430218a6fcfa43b6a77c1cde67af05c10a3c090df80071f9b5e2")	
5	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9734927737719603	1.8514957264957264	2.730134150299665	-0.0967822671612398	15.785256410256409	20.048807166597687	89	45	11	8	8.451	fae989ffb8f2b325cfc35d2fd75e984886b9f6ce2432b2f8211ede5afa0e5ca3	0.955841237951986	5.280141025641025	6.452204622896245	0.08715456376054495	13.9733	15.726413399995257	NaN	5000.0	439920.0	0.955841237951986	5.280141025641025	6.452204622896245	0.0017561201344229798	0.012801810371466327	0.013698379023511512	NaN	0.0	27320.0	513.412	("98a0bbb6e8ef07e9c52d95bdfc7083c70b8bfdbb8c47f3ea6e72ac03c62b9cef", "06743f35d2c82cb1de877bb216a891fa971f1d9dbb26d7879b3debfccf294079", "dd859fc435482a6c4e70ceb3ba8b2b0bb12bdfb2b0dbf68704323e6519f908a5", "afa09f2d4329b5c6e52c3b9153d645ce2193e5bb67522af53e5d445332394b78", "d1d1b4793848c92f0b791f2bbc98c4db6fdc3f0a899368d2f2aa099855fae42b")	
6	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9695537193142841	2.2089743589743596	2.966407364063919	0.0542671143608315	15.193589743589742	18.277771867611335	89	45	15	10	21.454	cc5a690d84d44f08813afb1d16dc9312dcf3eabe9ddf3e3115468910bd343088	0.9555433552701418	5.31382264957265	6.626958800057293	-0.03864328291735373	12.844333333333333	15.234836191577973	NaN	5000.0	438760.0	0.9555433552701418	5.31382264957265	6.626958800057293	0.015707564405800737	0.028253324786324797	0.1608507291342706	NaN	0.0	76280.0	509.23	("c41ac2eeb3ac3d4e26367d6acb333aa8c7be5e5ffdf3d40f2e3610b020434036", "441791e5d80af0484a8fd6eb95c5ed41e15968e0356402b5a6495bfd1798381d", "4ab73f4ae953294f1443d47d99f0f10cd1ee9bcda916f9dbc4157a680920a892", "7b7ae95adae39c3b354d0b6dcc370446805025e1c1c7492c0c800ecbd3302375", "38f3d2e18b1dc071f407c1a186d52a26921a261eea618fc2c2cedf5f24796d98")	
7	5	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.979216764348708	1.860470085470086	2.480070132727674	0.07440466831339837	14.256410256410257	16.794063740592296	87	44	12	8	15.505	0b0921812f51cf736cca11a1ade0aa13345329c043645649efcbef00ea65558f	0.9499510119342413	5.423265323565323	6.629536050988423	-0.2244362670092987	12.76158205128205	15.075400507887121	NaN	5000.0	439360.0	0.9499510119342413	5.423265323565323	6.629536050988423	0.012819492442042928	0.16700303333333413	0.1268079373421044	NaN	0.0	171280.0	481.495	("e55da10021daa60361e8da63a76fe95c238c41c72e770887d172d5b43fe191ac", "c0f31ad88177f79403cf852cb1763a5d570915d4aea532b96c797f39b7fa3010", "fc787df5f337896a360bc191f313a8fd666d56763952c6ba33ac30cc6188ec71", "98b4162b677abff8ea70ccbb059a1ee39fe6613c34a9c937202af65b8c3fe94f", "2f9881ae42f8ab9547ce35936635a88513b8f3d85ca46ce752f3423da81b3e57")	
1	20	4/4	25	5	((25,),("NO","YES"))	("sure-v1",[:EEG],["liked"],String[],Dict{Symbol,NamedTuple}(:EEG => (nbands = 60,wintime = 0.05,steptime = 0.025)),Dict{Symbol,Union{Symbol,Vector{Int64}}}(:EEG => :auto),nothing,false)	stump_with_memoization	["TestOp_80","TestOp_80"]	["IA","IA"]	156	26	0.9722331298928971	1.9230769230769227	2.9893686267044384	-0.08922160735356616	14.754487179487182	18.676675144266028	89	45	10	9	227.313	b7ad3d0b4fb3558c45a35f26b16b0b9770045e59556624ec036b75d1205417eb	0.9618280340297863	5.5117126373626375	6.899338874864734	-0.0754302174233355	9.845986080586082	11.772824677344039	NaN	5000.0	437880.0	0.9618280340297863	5.5117126373626375	6.899338874864734	0.025968861244545446	0.04325421123421734	0.30323618554962184	NaN	0.0	59720.0	1542.741	("73c2c0469c4a14e332027b28612b5f58db251dd9bdf7dd0853742dcdb7cdb04e", "47e1c68818c5af65175369042521a6408b0a0038b136b5206bdca28334243dc8", "73732434ef23edb77b8d6e39bc6f6433321a465c32c1e4aece123f5a1e0e8200", "a5b8aa30c4deff046051495f4178a94a25d3f8e558cefb09b4399fea1ceaf2b1", "30b26b246d78738cff53524aca4379ae94bd48dc5882465b387f99d5403e552e")	
